"timestamp","model_type","stationary","label","converged","iterations","loglik","alpha","theta0","theta1","pi","pi0","pi1"
"2026-05-05 21:01:33","none",TRUE,"none_stat",TRUE,3,-357231663.005386,0.492278885353121,0.0827986133485788,0.914604088228563,NA,NA,NA
"2026-05-05 21:01:33","none",FALSE,"none_free",TRUE,3,-357203523.635161,0.485208111146336,0.0827986133485788,0.914604088228563,NA,NA,NA
"2026-05-05 21:01:33","symmetric",TRUE,"sym_stat",TRUE,41,-349432449.729775,0.494742726015963,0.0293296081867388,0.970047062644488,0.0298052735125054,NA,NA
"2026-05-05 21:01:33","symmetric",FALSE,"sym_free",TRUE,38,-349370894.811581,0.483726531755788,0.0298838792138258,0.970785759220169,0.0298510776239618,NA,NA
"2026-05-05 21:01:33","asymmetric",TRUE,"asym_stat",TRUE,35,-349432594.636761,0.494757044805805,0.0293338204136145,0.970044476842715,NA,0.0297545747056409,0.0298551916329887
"2026-05-05 21:01:33","asymmetric",FALSE,"asym_free",TRUE,42,-349368279.82026,0.483221335447323,0.0298983370594603,0.970784962306485,NA,0.0304818482311254,0.0291693310440512
