"timestamp","source_panel","sample_signature","N","weight_sum","model_type","stationary","label","converged","optimizer_code","max_abs_score","information_min_eigenvalue","loglik","alpha","theta0","theta1","pi","pi0","pi1"
"2026-08-18 11:49:40","df_qlfs_A.rds","402923|1.2491032004358210e+08|8.0188962522508027e+06|4.2889002352520553e+06|6.9301648071068395e+06|7.7657032091085296e+06|4.0765717289358787e+06|7.8458334235001095e+06|1.1746321902935071e+08",402923,281299608.729084,"none",TRUE,"none_stat",TRUE,0,3.33819602280751e-09,0.0769862832423307,-357207889.603077,0.486305095872373,0.0818201896750204,0.913571511284668,NA,NA,NA
"2026-08-18 11:49:40","df_qlfs_A.rds","402923|1.2491032004358210e+08|8.0188962522508027e+06|4.2889002352520553e+06|6.9301648071068395e+06|7.7657032091085296e+06|4.0765717289358787e+06|7.8458334235001095e+06|1.1746321902935071e+08",402923,281299608.729084,"none",FALSE,"none_free",TRUE,0,8.4943115254573e-10,0.0758037699832848,-357203523.635173,0.485208110838742,0.0827986125229129,0.914604089046796,NA,NA,NA
"2026-08-18 11:49:40","df_qlfs_A.rds","402923|1.2491032004358210e+08|8.0188962522508027e+06|4.2889002352520553e+06|6.9301648071068395e+06|7.7657032091085296e+06|4.0765717289358787e+06|7.8458334235001095e+06|1.1746321902935071e+08",402923,281299608.729084,"symmetric",TRUE,"sym_stat",TRUE,0,2.57876739732459e-07,0.00440466144972222,-349378134.655191,0.485021077323454,0.0286401446610387,0.9695908661862,0.0298912668034655,NA,NA
"2026-08-18 11:49:40","df_qlfs_A.rds","402923|1.2491032004358210e+08|8.0188962522508027e+06|4.2889002352520553e+06|6.9301648071068395e+06|7.7657032091085296e+06|4.0765717289358787e+06|7.8458334235001095e+06|1.1746321902935071e+08",402923,281299608.729084,"symmetric",FALSE,"sym_free",TRUE,0,4.20295452707929e-07,0.00437264003291149,-349370884.639644,0.483723635394046,0.0298145082257775,0.970861171703319,0.0298977059490452,NA,NA
"2026-08-18 11:49:40","df_qlfs_A.rds","402923|1.2491032004358210e+08|8.0188962522508027e+06|4.2889002352520553e+06|6.9301648071068395e+06|7.7657032091085296e+06|4.0765717289358787e+06|7.8458334235001095e+06|1.1746321902935071e+08",402923,281299608.729084,"asymmetric",TRUE,"asym_stat",TRUE,0,3.89760163495239e-07,0.0038282361696092,-349375924.47842,0.484591370657432,0.0286245144092803,0.969555129062104,NA,0.0304689490030988,0.0292643672188757
"2026-08-18 11:49:40","df_qlfs_A.rds","402923|1.2491032004358210e+08|8.0188962522508027e+06|4.2889002352520553e+06|6.9301648071068395e+06|7.7657032091085296e+06|4.0765717289358787e+06|7.8458334235001095e+06|1.1746321902935071e+08",402923,281299608.729084,"asymmetric",FALSE,"asym_free",TRUE,0,2.24083323057817e-07,0.00380580994096669,-349368270.220693,0.483218800168703,0.0298307612496882,0.970859119445542,NA,0.030526807232399,0.0292150952711866
